   10000      1    6.1390e+02     1
   2:   9.2000e-01   850400 2.9200e+05   IT
  860400  Zr 86    5.9400e+04     1
   1:   1.0000e+00   860390 1.3220e+06   EC
  870400  Zr 87    6.0480e+03     2
   1:   2.8000e-03   870390 3.6720e+06   EC
   2:   9.9720e-01   870391 3.2908e+06   EC
  870401  Zr 87m1  1.4000e+01     1
   1:   1.0000e+00   870400 3.3584e+05   IT
  880400  Zr 88    7.2058e+06     1
   1:   1.0000e+00   880390 6.7100e+05   EC
  890400  Zr 89    2.8228e+05     2
   1:   1.2281e-03   890390 2.8330e+06   EC
   2:   9.9877e-01   890391 1.9238e+06   EC
  890401  Zr 89m1  2.4966e+02     2
   1:   6.2300e-02   890390 3.4205e+06   EC
   2:   9.3770e-01   890400 5.8780e+05   IT
  900400  Zr 90      STABLE       0
  900401  Zr 90m1  8.0920e-01     1
   1:   1.0000e+00   900400 2.3190e+06   IT
  910400  Zr 91      STABLE       0
  920400  Zr 92      STABLE       0
  930400  Zr 93    4.8283e+13     2
   1:   2.5000e-02   930410 9.0800e+04   B 
   2:   9.7500e-01   930411 6.0030e+04   B 
  940400  Zr 94      STABLE       0
  950400  Zr 95    5.5324e+06     2
   1:   9.8920e-01   950410 1.1236e+06   B 
   2:   1.0802e-02   950411 8.8791e+05   B 
  960400  Zr 96    6.3115e+26     1
   1:   1.0000e+00   960420 3.3477e+06   B  B 
  970400  Zr 97    6.0296e+04     2
   1:   4.9537e-02   970410 2.6590e+06   B 
   2:   9.5046e-01   970411 1.9156e+06   B 
  980400  Zr 98    3.0700e+01     1
   1:   1.0000e+00   980410 2.2378e+06   B 
  990400  Zr 99    2.1000e+00     2
   1:   6.3886e-01   990410 4.7040e+06   B 
   2:   3.6114e-01   990411 4.3387e+06   B 
 1000400  Zr100    7.1000e+00     1
   1:   1.0000e+00  1000410 3.4260e+06   B 
 1010400  Zr101    2.3000e+00     1
   1:   1.0000e+00  1010410 5.4850e+06   B 
 1020400  Zr102    2.9000e+00     1
   1:   1.0000e+00  1020410 4.7700e+06   B 
 1030400  Zr103    1.3000e+00     2
   1:   1.0000e+00  1030410 7.1987e+06   B 
   2:   6.3816e-08  1020410 4.1793e+05   B  N 
 1040400  Zr104    1.2000e+00     2
   1:   9.9992e-01  1040410 6.0950e+06   B 
   2:   8.0770e-05  1030410 1.2186e+06   B  N 
 1050400  Zr105    6.0000e-01     2
   1:   9.9930e-01  1050410 8.4359e+06   B 
   2:   6.9656e-04  1040410 2.2829e+06   B  N 
 1060400  Zr106    2.7000e-01     2
   1:   9.9475e-01  1060410 7.1600e+06   B 
   2:   5.2465e-03  1050410 2.8010e+06   B  N 
 1070400  Zr107    1.5000e-01     2
   1:   9.8472e-01  1070410 9.4500e+06   B 
   2:   1.5282e-02  1060410 3.8580e+06   B  N 
 1080400  Zr108    8.0000e-02     2
   1:   9.8430e-01  1080410 8.2110e+06   B 
   2:   1.5702e-02  1070410 4.2940e+06   B  N 
 1090400  Zr109    1.1700e-01     3
   1:   9.4423e-01  1090410 1.0591e+07   B 
   2:   5.5768e-02  1080410 5.3000e+06   B  N 
   3:   4.5331e-06  1070410 1.3827e+06   B  N  N 
 1100400  Zr110    9.8000e-02     3
   1:   9.3046e-01  1100410 9.4080e+06   B 
   2:   6.9542e-02  1090410 5.8270e+06   B  N 
   3:   8.1086e-10  1080410 5.3575e+05   B  N  N 
  810410  Nb 81    8.0000e-01     2
   1:   5.0000e-01   800390 6.4510e+06   EC P 
   2:   5.0000e-01   800400 1.0010e+06   P 
  820410  Nb 82    5.0000e-02     1
   1:   1.0000e+00   820400 1.1743e+07   EC
  830410  Nb 83    4.1000e+00     1
   1:   1.0000e+00   830400 7.5000e+06   EC
  840410  Nb 84    9.8000e+00     1
   1:   1.0000e+00   840400 1.0400e+07   EC
  850410  Nb 85    2.0900e+01     1
   1:   1.0000e+00   850400 6.8957e+06   EC
  850411  Nb 85m1  3.3000e+00     2
   1:   5.0000e-01   850400 6.8960e+06   EC
   2:   5.0000e-01   850410 6.9000e+04   IT
  860410  Nb 86    8.8000e+01     1
   1:   1.0000e+00   860400 8.8349e+06   EC
  870410  Nb 87    2.2500e+02     1
   1:   1.0000e+00   870400 5.4730e+06   EC
  870411  Nb 87m1  1.5600e+02     1
   1:   1.0000e+00   870400 5.4768e+06   EC
  880410  Nb 88    8.7300e+02     1
   1:   1.0000e+00   880400 7.4540e+06   EC
  880411  Nb 88m1  4.6680e+02     1
   1:   1.0000e+00   880400 8.4500e+06   EC
  890410  Nb 89    7.3080e+03     2
   1:   9.8772e-01   890400 4.2200e+06   EC
   2:   1.2277e-02   890401 3.6320e+06   EC
  890411  Nb 89m1  3.9600e+03     1
   1:   1.0000e+00   890401 3.6490e+06   EC
  900410  Nb 90    5.2560e+04     2
   1:   1.4763e-02   900400 6.1110e+06   EC
   2:   9.8524e-01   900401 3.7920e+06   EC
  900411  Nb 90m1  1.8810e+01     1
   1:   1.0000e+00   900410 1.2467e+05   IT
  900412  Nb 90m2  6.1900e-03     1
   1:   1.0000e+00   900411 2.5734e+05   IT
  910410  Nb 91    2.1459e+10     1
   1:   1.0000e+00   910400 1.2534e+06   EC
  910411  Nb 91m1  5.2583e+06     2
   1:   3.4000e-02   910400 1.3580e+06   EC
   2:   9.6600e-01   910410 1.0462e+05   IT
  920410  Nb 92    1.0950e+15     1
   1:   1.0000e+00   920400 2.0057e+06   EC
  920411  Nb 92m1  8.7696e+05     1
   1:   1.0000e+00   920400 2.1411e+06   EC
  930410  Nb 93      STABLE       0
  930411  Nb 93m1  5.0902e+08     1
   1:   1.0000e+00   930410 3.0770e+04   IT
  940410  Nb 94    6.4062e+11     1
   1:   1.0000e+00   940420 2.0452e+06   B 
  940411  Nb 94m1  3.7578e+02     2
   1:   5.0000e-03   940420 2.0861e+06   B 
   2:   9.9500e-01   940410 4.0892e+04   IT
  950410  Nb 95    3.0232e+06     1
   1:   1.0000e+00   950420 9.2560e+05   B 
  950411  Nb 95m1  3.1190e+05     2
   1:   5.6000e-02   950420 1.1603e+06   B 
   2:   9.4400e-01   950410 2.3569e+05   IT
  960410  Nb 96    8.4060e+04     1
   1:   1.0000e+00   960420 3.1870e+06   B 
  970410  Nb 97    4.3260e+03     1
   1:   1.0000e+00   970420 1.9348e+06   B 
  970411  Nb 97m1  5.8700e+01     1
   1:   1.0000e+00   970410 7.4335e+05   IT
  980410  Nb 98    2.8600e+00     1
   1:   1.0000e+00   980420 4.5830e+06   B 
  980411  Nb 98m1  3.0780e+03     1
   1:   1.0000e+00   980420 4.6670e+06   B 
  990410  Nb 99    1.5000e+01     1
   1:   1.0000e+00   990420 3.6390e+06   B 
  990411  Nb 99m1  1.5000e+02     2
   1:   9.8000e-01   990420 4.0042e+06   B 
   2:   2.0000e-02   990410 3.6527e+05   IT
 1000410  Nb100    1.5000e+00     1
   1:   1.0000e+00  1000420 6.3810e+06   B 
 1000411  Nb100m1  2.9900e+00     1
   1:   1.0000e+00  1000420 6.6980e+06   B 
 1010410  Nb101    7.1000e+00     1
   1:   1.0000e+00  1010420 4.5690e+06   B 
 1020410  Nb102    4.3000e+00     1
   1:   1.0000e+00  1020420 7.2590e+06   B 
 1020411  Nb102m1  1.3000e+00     1
   1:   1.0000e+00  1020420 7.2589e+06   B 
 1030410  Nb103    1.5000e+00     2
   1:   1.0000e+00  1030420 5.9466e+06   B 
   2:   1.1770e-08  1020420 4.7815e+05   B  N 
 1040410  Nb104    4.9000e+00     2
   1:   9.9940e-01  1040420 8.5306e+06   B 
   2:   6.0000e-04  1030420 1.0703e+06   B  N 
 1040411  Nb104m1  9.4000e-01     2
   1:   9.9950e-01  1040420 8.7456e+06   B 
   2:   5.0000e-04  1030420 1.2853e+06   B  N 
 1050410  Nb105    2.9500e+00     2
   1:   9.8300e-01  1050420 7.4363e+06   B 
   2:   1.7000e-02  1040420 2.3776e+06   B  N 
 1060410  Nb106    9.3000e-01     2
   1:   9.5500e-01  1060420 9.9462e+06   B 
   2:   4.5000e-02  1050420 3.0773e+06   B  N 
 1070410  Nb107    3.0000e-01     2
   1:   9.4000e-01  1070420 8.8429e+06   B 
   2:   6.0000e-02  1060420 4.3545e+06   B  N 
 1080410  Nb108    1.9300e-01     2
   1:   9.3800e-01  1080420 1.1201e+07   B 
   2:   6.2000e-02  1070420 4.9256e+06   B  N 
 1090410  Nb109    1.9000e-01     2
   1:   6.9000e-01  1090420 9.8920e+06   B 
   2:   3.1000e-01  1080420 5.9110e+06   B  N 
 1100410  Nb110    1.7000e-01     3
   1:   8.0431e-01  1100420 1.2259e+07   B 
   2:   1.9521e-01  1090420 6.3110e+06   B  N 
   3:   4.8184e-04  1080420 2.3291e+06   B  N  N 
 1110410  Nb111    8.0000e-02     3
   1:   5.1430e-02  1110420 1.1038e+07   B 
   2:   9.4857e-01  1100420 7.4570e+06   B  N 
   3:   3.1170e-06  1090420 1.5083e+06   B  N  N 
 1120410  Nb112    6.9000e-02     3
   1:   2.3621e-01  1120420 1.3125e+07   B 
   2:   7.5526e-01  1110420 7.5500e+06   B  N 
   3:   8.5263e-03  1100420 3.9680e+06   B  N  N 
 1130410  Nb113    3.0000e-02     3
   1:   1.0549e-01  1130420 1.2314e+07   B 
   2:   8.9294e-01  1120420 8.8730e+06   B  N 
   3:   1.5726e-03  1110420 3.2984e+06   B  N  N 
  830420  Mo 83    1.9500e-02     1
   1:   1.0000e+00   830410 1.1725e+07   EC
  840420  Mo 84    3.8000e+00     1
   1:   1.0000e+00   840410 6.5200e+06   EC
  850420  Mo 85    3.2000e+00     2
   1:   9.9860e-01   850410 8.7699e+06   EC
   2:   1.4000e-03   840400 5.1000e+06   EC P 
  860420  Mo 86    1.9600e+01     1
   1:   1.0000e+00   860410 5.0239e+06   EC
  870420  Mo 87    1.4020e+01     1
   1:   1.0000e+00   870410 6.6300e+06   EC
  880420  Mo 88    4.8000e+02     1
   1:   1.0000e+00   880410 3.4890e+06   EC
  890420  Mo 89    1.2660e+02     1
   1:   1.0000e+00   890410 5.6400e+06   EC
  890421  Mo 89m1  1.9000e-01     1
   1:   1.0000e+00   890420 3.8730e+05   IT
  900420  Mo 90    2.0412e+04     2
   1:   5.1205e-02   900410 2.4890e+06   EC
   2:   9.4880e-01   900412 2.1070e+06   EC
  910420  Mo 91    9.2940e+02     2
   1:   9.9966e-01   910410 4.4300e+06   EC
   2:   3.4220e-04   910411 4.3254e+06   EC
  910421  Mo 91m1  6.4600e+01     2
   1:   5.0000e-01   910411 4.9784e+06   EC
   2:   5.0000e-01   910420 6.5290e+05   IT
  920420  Mo 92      STABLE       0
  930420  Mo 93    1.2623e+11     2
   1:   1.2000e-01   930410 4.0600e+05   EC
   2:   8.8000e-01   930411 3.7523e+05   EC
  930421  Mo 93m1  2.4660e+04     2
   1:   1.2000e-03   930410 2.8299e+06   EC
   2:   9.9880e-01   930420 2.4248e+06   IT
  940420  Mo 94      STABLE       0
  950420  Mo 95      STABLE       0
  960420  Mo 96      STABLE       0
  970420  Mo 97      STABLE       0
  980420  Mo 98      STABLE       0
  990420  Mo 99    2.3751e+05     2
   1:   1.2114e-01   990430 1.3570e+06   B 
   2:   8.7886e-01   990431 1.2143e+06   B 
 1000420  Mo100    2.3037e+26     1
   1:   1.0000e+00  1000440 3.0344e+06   B  B 
 1010420  Mo101    8.7660e+02     1
   1:   1.0000e+00  1010430 2.8240e+06   B 
 1020420  Mo102    6.7800e+02     1
   1:   1.0000e+00  1020430 1.0080e+06   B 
 1030420  Mo103    6.7500e+01     1
   1:   1.0000e+00  1030430 3.6300e+06   B 
 1040420  Mo104    6.0000e+01     1
   1:   1.0000e+00  1040430 2.1500e+06   B 
 1050420  Mo105    3.5600e+01     1
   1:   1.0000e+00  1050430 4.9500e+06   B 
 1060420  Mo106    8.7300e+00     1
   1:   1.0000e+00  1060430 3.6296e+06   B 
 1070420  Mo107    3.5000e+00     1
   1:   1.0000e+00  1070430 6.1852e+06   B 
 1080420  Mo108    1.0900e+00     1
   1:   1.0000e+00  1080430 5.1535e+06   B 
 1090420  Mo109    5.3000e-01     2
   1:   1.0000e+00  1090430 7.6034e+06   B 
   2:   1.7231e-11  1080430 1.1721e+06   B  N 
 1100420  Mo110    3.0000e-01     1
   1:   1.0000e+00  1100430 5.9060e+06   B 
 1110420  Mo111    2.0000e-01     2
   1:   9.9944e-01  1110430 8.9580e+06   B 
   2:   5.6204e-04  1100430 2.8970e+06   B  N 
 1120420  Mo112    2.8700e-01     2
   1:   9.9717e-01  1120430 7.6870e+06   B 
   2:   2.8334e-03  1110430 3.3830e+06   B  N 
 1130420  Mo113    1.0000e-01     2
   1:   9.5132e-01  1130430 9.9410e+06   B 
   2:   4.8677e-02  1120430 4.2450e+06   B  N 
 1140420  Mo114    8.0000e-02     2
   1:   9.6540e-01  1140430 8.8590e+06   B 
   2:   3.4600e-02  1130430 4.8130e+06   B  N 
 1150420  Mo115    9.2000e-02     3
   1:   9.4758e-01  1150430 1.1308e+07   B 
   2:   5.2378e-02  1140430 6.0320e+06   B  N 
   3:   4.0042e-05  1130430 1.9861e+06   B  N  N 
  850430  Tc 85    5.0000e-01     1
   1:   1.0000e+00   850420 1.1475e+07   EC
  860430  Tc 86    5.4000e-02     1
   1:   1.0000e+00   860420 1.2813e+07   EC
  860431  Tc 86m1  1.1000e-06     1
   1:   1.0000e+00   860430 1.5240e+06   IT
  870430  Tc 87    2.2000e+00     1
   1:   1.0000e+00   870420 9.1928e+06   EC
  880430  Tc 88    5.8000e+00     1
   1:   1.0000e+00   880420 1.1007e+07   EC
  880431  Tc 88m1  6.4000e+00     1
   1:   1.0000e+00   880420 1.1007e+07   EC
  890430  Tc 89    1.2800e+01     1
   1:   1.0000e+00   890420 7.6201e+06   EC
  890431  Tc 89m1  1.2900e+01     2
   1:   9.9990e-01   890420 7.6827e+06   EC
   2:   1.0000e-04   890430 6.2600e+04   IT
  900430  Tc 90    8.7000e+00     1
   1:   1.0000e+00   900420 8.9600e+06   EC
  900431  Tc 90m1  4.9200e+01     1
   1:   1.0000e+00   900420 9.9505e+06   EC
  910430  Tc 91    1.8840e+02     1
   1:   1.0000e+00   910420 6.2213e+06   EC
  910431  Tc 91m1  1.9800e+02     2
   1:   9.9000e-01   910420 6.3606e+06   EC
   2:   1.0000e-02   910430 1.3930e+05   IT
  920430  Tc 92    2.5500e+02     1
   1:   1.0000e+00   920420 7.8830e+06   EC
  930430  Tc 93    9.9000e+03     1
   1:   1.0000e+00   930420 3.2010e+06   EC
  930431  Tc 93m1  2.6100e+03     2
   1:   2.3400e-01   930420 3.5932e+06   EC
   2:   7.6600e-01   930430 3.9183e+05   IT
  940430  Tc 94    1.7580e+04     1
   1:   1.0000e+00   940420 4.2560e+06   EC
  940431  Tc 94m1  3.1200e+03     1
   1:   1.0000e+00   940420 4.3320e+06   EC
  950430  Tc 95    7.2000e+04     1
   1:   1.0000e+00   950420 1.6910e+06   EC
  950431  Tc 95m1  5.2704e+06     2
   1:   9.6120e-01   950420 1.7299e+06   EC
   2:   3.8800e-02   950430 3.8900e+04   IT
  960430  Tc 96    3.6979e+05     1
   1:   1.0000e+00   960420 2.9730e+06   EC
  960431  Tc 96m1  3.0900e+03     2
   1:   2.0000e-02   960420 3.0072e+06   EC
   2:   9.8000e-01   960430 3.4200e+04   IT
  970430  Tc 97    1.3286e+14     1
   1:   1.0000e+00   970420 3.2000e+05   EC
  970431  Tc 97m1  7.8624e+06     2
   1:   3.9400e-02   970420 4.1650e+05   EC
   2:   9.6060e-01   970430 9.6500e+04   IT
  980430  Tc 98    1.3254e+14     1
   1:   1.0000e+00   980440 1.7960e+06   B 
  990430  Tc 99    6.6618e+12     1
   1:   1.0000e+00   990440 2.9350e+05   B 
  990431  Tc 99m1  2.1624e+04     2
   1:   3.7000e-05   990440 4.3588e+05   B 
   2:   9.9996e-01   990430 1.4268e+05   IT
 1000430  Tc100    1.5460e+01     2
   1:   9.9998e-01  1000440 3.2028e+06   B 
   2:   1.8000e-05  1000420 1.6800e+05   EC
 1010430  Tc101    8.5200e+02     1
   1:   1.0000e+00  1010440 1.6130e+06   B 
 1020430  Tc102    5.2800e+00     1
   1:   1.0000e+00  1020440 4.5320e+06   B 
 1020431  Tc102m1  2.6100e+02     1
   1:   1.0000e+00  1020440 4.5720e+06   B 
 1030430  Tc103    5.4200e+01     1
   1:   1.0000e+00  1030440 2.6620e+06   B 
 1040430  Tc104    1.0980e+03     1
   1:   1.0000e+00  1040440 5.5800e+06   B 
 1050430  Tc105    4.5600e+02     1
   1:   1.0000e+00  1050440 3.6400e+06   B 
 1060430  Tc106    3.5600e+01     1
   1:   1.0000e+00  1060440 6.5470e+06   B 
 1070430  Tc107    2.1200e+01     1
   1:   1.0000e+00  1070440 4.8200e+06   B 
 1080430  Tc108    5.1700e+00     1
   1:   1.0000e+00  1080440 7.7386e+06   B 
 1090430  Tc109    8.6000e-01     2
   1:   9.9920e-01  1090440 6.4556e+06   B 
   2:   8.0000e-04  1080440 1.3073e+06   B  N 
 1100430  Tc110    9.2000e-01     2
   1:   9.9960e-01  1100440 9.0386e+06   B 
   2:   4.0000e-04  1090440 1.6326e+06   B  N 
 1110430  Tc111    2.9000e-01     2
   1:   9.9150e-01  1110440 7.7606e+06   B 
   2:   8.5000e-03  1100440 2.9772e+06   B  N 
 1120430  Tc112    2.8000e-01     2
   1:   9.8500e-01  1120440 1.0374e+07   B 
   2:   1.5000e-02  1110440 3.4572e+06   B  N 
 1130430  Tc113    1.6000e-01     2
   1:   9.7900e-01  1130440 8.9967e+06   B 
   2:   2.1000e-02  1120440 4.6782e+06   B  N 
 1140430  Tc114    1.5000e-01     3
   1:   8.6834e-01  1140440 1.1364e+07   B 
   2:   1.3166e-01  1130440 4.9510e+06   B  N 
   3:   1.0888e-07  1120440 6.3258e+05   B  N  N 
 1150430  Tc115    7.3000e-02     2
   1:   8.0169e-01  1150440 1.0132e+07   B 
   2:   1.9831e-01  1140440 6.0870e+06   B  N 
 1160430  Tc116    9.0000e-02     3
   1:   8.0374e-01  1160440 1.2706e+07   B 
   2:   1.9614e-01  1150440 6.6630e+06   B  N 
   3:   1.1656e-04  1140440 2.6168e+06   B  N  N 
 1170430  Tc117    4.0000e-02     3
   1:   7.1069e-01  1170440 1.1178e+07   B 
   2:   2.8929e-01  1160440 7.7080e+06   B  N 
   3:   2.4515e-05  1150440 1.6649e+06   B  N  N 
 1180430  Tc118    6.6000e-02     3
   1:   7.5367e-01  1180440 1.3469e+07   B 
   2:   2.4327e-01  1170440 7.6990e+06   B  N 
   3:   3.0629e-03  1160440 4.2284e+06   B  N  N 
  870440  Ru 87    1.5000e-06     1
   1:   1.0000e+00   870430 1.1758e+07   EC
  880440  Ru 88    1.2500e+00     1
   1:   1.0000e+00   880430 7.2800e+06   EC
  890440  Ru 89    1.5000e+00     2
   1:   9.9850e-01   890430 9.2880e+06   EC
   2:   1.5000e-03   880420 5.8980e+06   EC P 
  900440  Ru 90    1.1700e+01     1
   1:   1.0000e+00   900430 5.8403e+06   EC
  910440  Ru 91    7.9000e+00     1
   1:   1.0000e+00   910430 7.7484e+06   EC
  910441  Ru 91m1  7.6000e+00     1
   1:   1.0000e+00   910430 7.7480e+06   EC
  920440  Ru 92    2.1900e+02     1
   1:   1.0000e+00   920430 4.6260e+06   EC
  930440  Ru 93    5.9700e+01     1
   1:   1.0000e+00   930430 6.3910e+06   EC
  930441  Ru 93m1  1.0800e+01     3
   1:   7.7970e-01   930430 7.1273e+06   EC
   2:   3.0000e-04   920420 2.9849e+06   EC P 
   3:   2.2000e-01   930440 7.3440e+05   IT
  940440  Ru 94    3.1080e+03     1
   1:   1.0000e+00   940431 1.5020e+06   EC
  950440  Ru 95    5.9148e+03     2
   1:   9.7365e-01   950430 2.5650e+06   EC
   2:   2.6345e-02   950431 2.5261e+06   EC
  960440  Ru 96      STABLE       0
  970440  Ru 97    2.4451e+05     2
   1:   9.9964e-01   970430 1.1080e+06   EC
   2:   3.6180e-04   970431 1.0115e+06   EC
  980440  Ru 98      STABLE       0
  990440  Ru 99      STABLE       0
 1000440  Ru100      STABLE       0
 1010440  Ru101      STABLE       0
 1020440  Ru102      STABLE       0
 1030440  Ru103    3.3909e+06     2
   1:   1.1741e-02  1030450 7.6340e+05   B 
   2:   9.8826e-01  1030451 7.2364e+05   B 
 1030441  Ru103m1  1.6900e-03     1
   1:   1.0000e+00  1030440 2.3820e+05   IT
 1040440  Ru104      STABLE       0
 1050440  Ru105    1.5984e+04     2
   1:   7.1656e-01  1050450 1.9190e+06   B 
   2:   2.8344e-01  1050451 1.7892e+06   B 
 1060440  Ru106    3.2124e+07     1
   1:   1.0000e+00  1060450 3.9400e+04   B 
 1070440  Ru107    2.2500e+02     1
   1:   1.0000e+00  1070450 2.9400e+06   B 
 1080440  Ru108    2.7300e+02     1
   1:   1.0000e+00  1080450 1.3740e+06   B 
 1090440  Ru109    3.4500e+01     1
   1:   1.0000e+00  1090450 4.1600e+06   B 
 1100440  Ru110    1.1600e+01     1
   1:   1.0000e+00  1100451 2.8110e+06   B 
 1110440  Ru111    2.1200e+00     1
   1:   1.0000e+00  1110450 5.5226e+06   B 
 1120440  Ru112    1.7500e+00     1
   1:   1.0000e+00  1120450 4.1066e+06   B 
 1130440  Ru113    8.0000e-01     1
   1:   1.0000e+00  1130450 6.4800e+06   B 
 1130441  Ru113m1  5.1000e-01     2
   1:   9.8000e-01  1130430 6.8900e+06   EC
   2:   2.0000e-02  1130440 1.3000e+05   IT
 1140440  Ru114    5.2000e-01     2
   1:   1.0000e+00  1140450 5.4977e+06   B 
   2:   3.2567e-10  1130450 4.8058e+05   B  N 
 1150440  Ru115    7.4000e-01     2
   1:   9.9962e-01  1150450 8.0401e+06   B 
   2:   3.7752e-04  1140450 1.4523e+06   B  N 
 1160440  Ru116    2.0400e-01     2
   1:   9.9790e-01  1160450 6.5800e+06   B 
   2:   2.0976e-03  1150450 1.9970e+06   B  N 
 1170440  Ru117    1.4200e-01     2
   1:   9.9466e-01  1170450 9.3370e+06   B 
   2:   5.3431e-03  1160450 3.1100e+06   B  N 
 1180440  Ru118    1.2300e-01     2
   1:   9.8120e-01  1180450 7.6280e+06   B 
   2:   1.8799e-02  1170450 3.5670e+06   B  N 
 1190440  Ru119    1.6200e-01     2
   1:   9.7421e-01  1190450 1.0284e+07   B 
   2:   2.5793e-02  1180450 4.2520e+06   B  N 
 1200440  Ru120    1.4900e-01     2
   1:   9.5539e-01  1200450 8.8030e+06   B 
   2:   4.4610e-02  1190450 4.7650e+06   B  N 
  890450  Rh 89    1.5000e-06     1
   1:   1.0000e+00   890440 1.2076e+07   EC
  900450  Rh 90    1.4500e-02     1
   1:   1.0000e+00   900440 1.2925e+07   EC
  900451  Rh 90m1  1.0500e+00     1
   1:   1.0000e+00   900440 1.2925e+07   EC
  910450  Rh 91    1.4700e+00     1
   1:   1.0000e+00   910440 9.4430e+06   EC
  920450  Rh 92    4.6600e+00     1
   1:   1.0000e+00   920440 1.1302e+07   EC
  930450  Rh 93    1.1900e+01     1
   1:   1.0000e+00   930440 8.1970e+06   EC
  940450  Rh 94    7.0600e+01     1
   1:   1.0000e+00   940440 9.6720e+06   EC
  940451  Rh 94m1  2.5800e+01     1
   1:   1.0000e+00   940440 9.6720e+06   EC
  950450  Rh 95    3.0120e+02     1
   1:   1.0000e+00   950440 5.1154e+06   EC
  950451  Rh 95m1  1.1760e+02     2
   1:   1.2000e-01   950440 5.6584e+06   EC
   2:   8.8000e-01   950450 5.4300e+05   IT
  960450  Rh 96    5.9400e+02     1
   1:   1.0000e+00   960440 6.3927e+06   EC
  960451  Rh 96m1  9.0600e+01     2
   1:   4.0000e-01   960440 6.4447e+06   EC
   2:   6.0000e-01   960450 5.2000e+04   IT
  970450  Rh 97    1.8420e+03     1
   1:   1.0000e+00   970440 3.5200e+06   EC
  970451  Rh 97m1  2.7720e+03     2
   1:   9.4100e-01   970440 3.7788e+06   EC
   2:   5.9000e-02   970450 2.5876e+05   IT
  980450  Rh 98    5.2320e+02     1
   1:   1.0000e+00   980440 5.0500e+06   EC
  980451  Rh 98m1  2.1600e+02     2
   1:   1.1000e-01   980440 5.0497e+06   EC
   2:   8.9000e-01   980450 0.0000e+00   IT
  990450  Rh 99    1.3910e+06     1
   1:   1.0000e+00   990440 2.0433e+06   EC
  990451  Rh 99m1  1.6920e+04     2
   1:   9.9840e-01   990440 2.1076e+06   EC
   2:   1.6000e-03   990450 6.4300e+04   IT
 1000450  Rh100    7.4880e+04     1
   1:   1.0000e+00  1000440 3.6350e+06   EC
 1000451  Rh100m1  2.7600e+02     2
   1:   1.7000e-02  1000440 3.7429e+06   EC
   2:   9.8300e-01  1000450 1.0760e+05   IT
 1010450  Rh101    1.0414e+08     1
   1:   1.0000e+00  1010440 5.4200e+05   EC
 1010451  Rh101m1  3.7498e+05     2
   1:   9.2800e-01  1010440 6.9841e+05   EC
   2:   7.2000e-02  1010450 1.5732e+05   IT
 1020450  Rh102    1.7911e+07     2
   1:   7.8000e-01  1020440 2.3230e+06   EC
   2:   2.2000e-01  1020460 1.1500e+06   B 
 1020451  Rh102m1  1.1809e+08     2
   1:   9.9767e-01  1020440 2.4630e+06   EC
   2:   2.3300e-03  1020450 1.4070e+05   IT
 1030450  Rh103      STABLE       0
 1030451  Rh103m1  3.3668e+03     1
   1:   1.0000e+00  1030450 3.9754e+04   IT
 1040450  Rh104    4.2300e+01     2
   1:   9.9550e-01  1040460 2.4400e+06   B 
   2:   4.5000e-03  1040440 1.1390e+06   EC
 1040451  Rh104m1  2.6040e+02     2
   1:   1.3000e-03  1040460 2.5690e+06   B 
   2:   9.9870e-01  1040450 1.2897e+05   IT
 1050450  Rh105    1.2730e+05     1
   1:   1.0000e+00  1050460 5.6710e+05   B 
 1050451  Rh105m1  4.0000e+01     1
   1:   1.0000e+00  1050450 1.2957e+05   IT
 1060450  Rh106    3.0070e+01     1
   1:   1.0000e+00  1060460 3.5450e+06   B 
 1060451  Rh106m1  7.8600e+03     1
   1:   1.0000e+00  1060460 3.6780e+06   B 
 1070450  Rh107    1.3020e+03     1
   1:   1.0000e+00  1070460 1.5040e+06   B 
 1080450  Rh108    1.6800e+01     1
   1:   1.0000e+00  1080460 4.5500e+06   B 
 1080451  Rh108m1  3.6000e+02     1
   1:   1.0000e+00  1080460 4.5050e+06   B 
 1090450  Rh109    8.0000e+01     1
   1:   1.0000e+00  1090460 2.5930e+06   B 
 1100450  Rh110    3.2000e+00     1
   1:   1.0000e+00  1100460 5.5050e+06   B 
 1100451  Rh110m1  2.8500e+01     1
   1:   1.0000e+00  1100460 5.5050e+06   B 
 1110450  Rh111    1.1000e+01     1
   1:   1.0000e+00  1110460 3.6990e+06   B 
 1120450  Rh112    2.1000e+00     1
   1:   1.0000e+00  1120460 6.5885e+06   B 
 1120451  Rh112m1  6.7300e+00     1
   1:   1.0000e+00  1120460 6.9200e+06   B 
 1130450  Rh113    2.8000e+00     1
   1:   1.0000e+00  1130460 4.8236e+06   B 
 1140450  Rh114    1.8500e+00     1
   1:   1.0000e+00  1140460 7.7776e+06   B 
 1150450  Rh115    9.9000e-01     2
   1:   9.9979e-01  1150460 6.1966e+06   B 
   2:   2.0937e-04  1140460 1.1898e+06   B  N 
 1160450  Rh116    6.8000e-01     2
   1:   9.9887e-01  1160460 9.0902e+06   B 
   2:   1.1298e-03  1150460 1.6137e+06   B  N 
 1160451  Rh116m1  5.7000e-01     1
   1:   1.0000e+00  1160460 9.3700e+06   B 
 1170450  Rh117    4.4000e-01     2
   1:   9.9532e-01  1170460 7.5271e+06   B 
   2:   4.6843e-03  1160460 2.8630e+06   B  N 
 1180450  Rh118    2.6600e-01     2
