  730321  Ge 73m1  4.9900e-01     1
   1:   1.0000e+00   730320 6.6590e+04   IT
       0      0      STABLE       0
  750320  Ge 75    4.9668e+03     1
   1:   1.0000e+00   750330 1.1772e+06   B 
  750321  Ge 75m1  4.7700e+01     2
   1:   3.0000e-04   750330 1.3169e+06   B 
   2:   9.9970e-01   750320 1.3969e+05   IT
       0      0      STABLE       0
  770320  Ge 77    4.0680e+04     1
   1:   1.0000e+00   770330 2.7035e+06   B 
  770321  Ge 77m1  5.2900e+01     2
   1:   8.1000e-01   770330 2.8632e+06   B 
   2:   1.9000e-01   770320 1.5970e+05   IT
  780320  Ge 78    5.2800e+03     1
   1:   1.0000e+00   780330 9.5491e+05   B 
  790320  Ge 79    1.8980e+01     1
   1:   1.0000e+00   790330 4.1095e+06   B 
  790321  Ge 79m1  3.9000e+01     2
   1:   9.6000e-01   790330 4.2954e+06   B 
   2:   4.0000e-02   790320 1.8602e+05   IT
  800320  Ge 80    2.9500e+01     1
   1:   1.0000e+00   800330 2.6792e+06   B 
  810320  Ge 81    7.6000e+00     1
   1:   1.0000e+00   810330 6.2416e+06   B 
  810321  Ge 81m1  7.6000e+00     1
   1:   1.0000e+00   810330 6.9208e+06   B 
  820320  Ge 82    4.5500e+00     1
   1:   1.0000e+00   820330 4.6880e+06   B 
  830320  Ge 83    1.8500e+00     2
   1:   9.9900e-01   830330 8.6929e+06   B 
   2:   1.0000e-03   820331 8.0534e+06   B  N 
  840320  Ge 84    9.4700e-01     2
   1:   8.9800e-01   840330 7.7051e+06   B 
   2:   1.0200e-01   830330 3.4496e+06   B  N 
  850320  Ge 85    5.3500e-01     2
   1:   8.6000e-01   850330 1.0066e+07   B 
   2:   1.4000e-01   840330 4.6588e+06   B  N 
  860320  Ge 86    8.7820e-02     2
   1:   9.4000e-01   860330 9.2020e+06   B 
   2:   6.0000e-02   850330 5.3570e+06   B  N 
  870320  Ge 87    6.2340e-02     2
   1:   8.9000e-01   870330 1.1540e+07   B 
   2:   1.1000e-01   860330 6.8130e+06   B  N 
  880320  Ge 88    4.2970e-02     2
   1:   8.3000e-01   880330 1.0582e+07   B 
   2:   1.7000e-01   870330 7.4090e+06   B  N 
  890320  Ge 89    3.2680e-02     2
   1:   8.1000e-01   890330 1.3069e+07   B 
   2:   1.9000e-01   880330 8.9190e+06   B  N 
  900320  Ge 90    2.1370e-02     1
   1:   1.0000e+00   900330 1.2109e+07   B 
  910320  Ge 91    1.5980e-02     1
   1:   1.0000e+00   910330 1.5253e+07   B 
  670330  As 67    4.2500e+01     1
   1:   1.0000e+00   670320 6.0708e+06   EC
  680330  As 68    1.5160e+02     1
   1:   1.0000e+00   680320 8.0843e+06   EC
  690330  As 69    9.1400e+02     1
   1:   1.0000e+00   690320 3.9885e+06   EC
  700330  As 70    3.1560e+03     1
   1:   1.0000e+00   700320 6.2200e+06   EC
  710330  As 71    2.3500e+05     1
   1:   1.0000e+00   710320 2.0134e+06   EC
  720330  As 72    9.3600e+04     1
   1:   1.0000e+00   720320 4.3561e+06   EC
  730330  As 73    6.9380e+06     1
   1:   1.0000e+00   730320 3.4477e+05   EC
  740330  As 74    1.5353e+06     2
   1:   3.4000e-01   740340 1.3532e+06   B 
   2:   6.6000e-01   740320 2.5624e+06   EC
       0      0      STABLE       0
  760330  As 76    9.4500e+04     1
   1:   1.0000e+00   760340 2.9606e+06   B 
  770330  As 77    1.3979e+05     2
   1:   9.9700e-01   770340 6.8317e+05   B 
   2:   3.0000e-03   770341 5.2124e+05   B 
  780330  As 78    5.4420e+03     1
   1:   1.0000e+00   780340 4.2090e+06   B 
  790330  As 79    5.4100e+02     2
   1:   1.9000e-02   790340 2.2814e+06   B 
   2:   9.8100e-01   790341 2.1856e+06   B 
  800330  As 80    1.5200e+01     1
   1:   1.0000e+00   800340 5.5450e+06   B 
  810330  As 81    3.3300e+01     2
   1:   9.5840e-01   810340 3.8557e+06   B 
   2:   4.1600e-02   810341 3.7527e+06   B 
  820330  As 82    1.9100e+01     1
   1:   1.0000e+00   820340 7.4908e+06   B 
  820331  As 82m1  1.3600e+01     1
   1:   1.0000e+00   820340 7.7408e+06   B 
  830330  As 83    1.3400e+01     2
   1:   3.6600e-01   830340 5.6712e+06   B 
   2:   6.3400e-01   830341 5.4418e+06   B 
  840330  As 84    4.5000e+00     2
   1:   9.9820e-01   840340 1.0094e+07   B 
   2:   1.8000e-03   830341 1.1872e+06   B  N 
  850330  As 85    2.0280e+00     2
   1:   4.0600e-01   850340 9.2245e+06   B 
   2:   5.9400e-01   840340 4.6873e+06   B  N 
  860330  As 86    9.4500e-01     2
   1:   6.7000e-01   860340 1.1541e+07   B 
   2:   3.3000e-01   850340 5.3802e+06   B  N 
  870330  As 87    4.8000e-01     2
   1:   8.4600e-01   870340 1.0808e+07   B 
   2:   1.5400e-01   860340 6.8139e+06   B  N 
  880330  As 88    9.2130e-02     2
   1:   7.7000e-01   880340 1.3164e+07   B 
   2:   2.3000e-01   870340 7.6350e+06   B  N 
  890330  As 89    6.5990e-02     2
   1:   7.0000e-01   890340 1.2194e+07   B 
   2:   3.0000e-01   880340 9.0150e+06   B  N 
  900330  As 90    4.7720e-02     2
   1:   6.9000e-01   900340 1.4470e+07   B 
   2:   3.1000e-01   890340 9.5910e+06   B  N 
  910330  As 91    3.4320e-02     2
   1:   4.2000e-01   910340 1.3441e+07   B 
   2:   5.8000e-01   900340 1.0832e+07   B  N 
  920330  As 92    2.6530e-02     2
   1:   5.9000e-01   920340 1.5742e+07   B 
   2:   4.1000e-01   910340 1.1285e+07   B  N 
  930330  As 93    1.8620e-02     1
   1:   1.0000e+00   930340 1.4313e+07   B 
  940330  As 94    1.2950e-02     1
   1:   1.0000e+00   940340 1.7158e+07   B 
  950330  As 95    9.9550e-03     1
   1:   1.0000e+00   950340 1.5332e+07   B 
  680340  Se 68    3.5500e+01     1
   1:   1.0000e+00   680330 4.7051e+06   EC
  690340  Se 69    2.7400e+01     1
   1:   1.0000e+00   690330 6.6775e+06   EC
  700340  Se 70    2.4660e+03     1
   1:   1.0000e+00   700330 2.4119e+06   EC
  710340  Se 71    2.8400e+02     1
   1:   1.0000e+00   710330 4.7466e+06   EC
  720340  Se 72    7.2600e+05     1
   1:   1.0000e+00   720330 3.6162e+05   EC
  730340  Se 73    2.5700e+04     1
   1:   1.0000e+00   730330 2.7254e+06   EC
  730341  Se 73m1  2.3900e+03     2
   1:   2.7400e-01   730330 2.7511e+06   EC
   2:   7.2600e-01   730340 2.5710e+04   IT
       0      0      STABLE       0
  750340  Se 75    1.0350e+07     1
   1:   1.0000e+00   750330 8.6471e+05   EC
       0      0      STABLE       0
       0      0      STABLE       0
  770341  Se 77m1  1.7360e+01     1
   1:   1.0000e+00   770340 1.6200e+05   IT
       0      0      STABLE       0
  790340  Se 79    1.1900e+13     1
   1:   1.0000e+00   790350 1.5063e+05   B 
  790341  Se 79m1  2.3520e+02     2
   1:   5.6000e-04   790350 2.4640e+05   B 
   2:   9.9944e-01   790340 9.5730e+04   IT
       0      0      STABLE       0
  810340  Se 81    1.1070e+03     1
   1:   1.0000e+00   810350 1.5866e+06   B 
  810341  Se 81m1  3.4368e+03     2
   1:   5.1000e-04   810350 1.6896e+06   B 
   2:   9.9949e-01   810340 1.0301e+05   IT
  820340  Se 82    2.6000e+27     1
   1:   1.0000e+00   820360 2.9964e+06   B  B 
  830340  Se 83    1.3380e+03     1
   1:   1.0000e+00   830350 3.6728e+06   B 
  830341  Se 83m1  7.0100e+01     1
   1:   1.0000e+00   830350 3.9013e+06   B 
  840340  Se 84    1.9600e+02     1
   1:   1.0000e+00   840350 1.8354e+06   B 
  850340  Se 85    3.1700e+01     1
   1:   1.0000e+00   850350 6.1618e+06   B 
  860340  Se 86    1.5300e+01     1
   1:   1.0000e+00   860350 5.1291e+06   B 
  870340  Se 87    5.2900e+00     2
   1:   9.9800e-01   870350 7.4656e+06   B 
   2:   2.0000e-03   860350 1.1348e+06   B  N 
  880340  Se 88    1.5300e+00     2
   1:   9.9330e-01   880350 6.8318e+06   B 
   2:   6.7000e-03   870350 1.9362e+06   B  N 
  890340  Se 89    4.1000e-01     2
   1:   9.2200e-01   890350 9.2819e+06   B 
   2:   7.8000e-02   880350 3.6522e+06   B  N 
  900340  Se 90    1.6030e-01     2
   1:   9.7000e-01   900350 8.2001e+06   B 
   2:   3.0000e-02   890350 4.4027e+06   B  N 
  910340  Se 91    1.1390e-01     2
   1:   7.9000e-01   910350 1.0769e+07   B 
   2:   2.1000e-01   900350 5.5910e+06   B  N 
  920340  Se 92    7.4770e-02     2
   1:   8.8000e-01   920350 9.5090e+06   B 
   2:   1.2000e-01   910350 6.3120e+06   B  N 
  930340  Se 93    5.8130e-02     2
   1:   8.9000e-01   930350 1.2255e+07   B 
   2:   1.1000e-01   920350 7.4460e+06   B  N 
  940340  Se 94    4.1060e-02     2
   1:   8.6000e-01   940350 1.0796e+07   B 
   2:   1.4000e-01   930350 8.0960e+06   B  N 
  950340  Se 95    3.1730e-02     1
   1:   1.0000e+00   950350 1.3311e+07   B 
  960340  Se 96    1.9420e-02     1
   1:   1.0000e+00   960350 1.2366e+07   B 
  700350  Br 70    7.9100e-02     1
   1:   1.0000e+00   700340 1.0504e+07   EC
  700351  Br 70m1  2.2000e+00     1
   1:   1.0000e+00   700340 1.2797e+07   EC
  710350  Br 71    2.1400e+01     1
   1:   1.0000e+00   710340 6.6441e+06   EC
  720350  Br 72    7.8600e+01     1
   1:   1.0000e+00   720340 8.8009e+06   EC
  720351  Br 72m1  1.0600e+01     1
   1:   1.0000e+00   720350 1.0076e+05   IT
  730350  Br 73    2.0400e+02     2
   1:   1.1000e-03   730340 4.5798e+06   EC
   2:   9.9890e-01   730341 4.5541e+06   EC
  740350  Br 74    1.5240e+03     1
   1:   1.0000e+00   740340 6.9250e+06   EC
  740351  Br 74m1  2.7600e+03     1
   1:   1.0000e+00   740340 6.9385e+06   EC
  750350  Br 75    5.8000e+03     1
   1:   1.0000e+00   750340 3.0624e+06   EC
  760350  Br 76    5.8300e+04     1
   1:   1.0000e+00   760340 4.9629e+06   EC
  760351  Br 76m1  1.3100e+00     2
   1:   5.5000e-03   760340 5.0655e+06   EC
   2:   9.9450e-01   760350 1.0259e+05   IT
  770350  Br 77    2.0533e+05     2
   1:   9.7900e-01   770340 1.3647e+06   EC
   2:   2.1000e-02   770341 1.2028e+06   EC
  770351  Br 77m1  2.5700e+02     1
   1:   1.0000e+00   770350 1.0587e+05   IT
  780350  Br 78    3.8700e+02     1
   1:   1.0000e+00   780340 3.5738e+06   EC
       0      0      STABLE       0
  790351  Br 79m1  4.8600e+00     1
   1:   1.0000e+00   790350 2.0720e+05   IT
  800350  Br 80    1.0608e+03     2
   1:   9.1700e-01   800360 2.0043e+06   B 
   2:   8.3000e-02   800340 1.8705e+06   EC
  800351  Br 80m1  1.5914e+04     1
   1:   1.0000e+00   800350 8.5900e+04   IT
       0      0      STABLE       0
  820350  Br 82    1.2702e+05     1
   1:   1.0000e+00   820360 3.0930e+06   B 
  820351  Br 82m1  3.6800e+02     2
   1:   2.4000e-02   820360 3.1385e+06   B 
   2:   9.7600e-01   820350 4.5950e+04   IT
  830350  Br 83    8.6400e+03     2
   1:   3.0000e-04   830360 9.7663e+05   B 
   2:   9.9970e-01   830361 9.3507e+05   B 
  840350  Br 84    1.9060e+03     1
   1:   1.0000e+00   840360 4.6562e+06   B 
  840351  Br 84m1  3.6000e+02     1
   1:   1.0000e+00   840360 4.9762e+06   B 
  850350  Br 85    1.7400e+02     2
   1:   1.5000e-03   850360 2.9049e+06   B 
   2:   9.9850e-01   850361 2.6000e+06   B 
  860350  Br 86    5.5000e+01     1
   1:   1.0000e+00   860360 7.6334e+06   B 
  870350  Br 87    5.5650e+01     2
   1:   9.7400e-01   870360 6.8178e+06   B 
   2:   2.6000e-02   860360 1.3027e+06   B  N 
  880350  Br 88    1.6290e+01     2
   1:   9.3420e-01   880360 8.9753e+06   B 
   2:   6.5800e-02   870360 1.9222e+06   B  N 
  890350  Br 89    4.4000e+00     2
   1:   8.6200e-01   890360 8.2615e+06   B 
   2:   1.3800e-01   880360 3.3457e+06   B  N 
  900350  Br 90    1.9200e+00     2
   1:   7.4800e-01   900360 1.0959e+07   B 
   2:   2.5200e-01   890360 4.4642e+06   B  N 
  910350  Br 91    5.4100e-01     2
   1:   8.0000e-01   910360 9.8667e+06   B 
   2:   2.0000e-01   900360 5.7806e+06   B  N 
  920350  Br 92    3.4300e-01     2
   1:   6.6900e-01   920360 1.2536e+07   B 
   2:   3.3100e-01   910360 6.6698e+06   B  N 
  930350  Br 93    1.0200e-01     2
   1:   3.2000e-01   930360 1.1166e+07   B 
   2:   6.8000e-01   920360 7.7277e+06   B  N 
  940350  Br 94    7.0000e-02     2
   1:   3.2000e-01   940360 1.3748e+07   B 
   2:   6.8000e-01   930360 8.4650e+06   B  N 
  950350  Br 95    6.3480e-02     2
   1:   6.6000e-01   950360 1.2388e+07   B 
   2:   3.4000e-01   940360 9.5060e+06   B  N 
  960350  Br 96    4.9250e-02     2
   1:   7.2400e-01   960360 1.4916e+07   B 
   2:   2.7600e-01   950360 9.9240e+06   B  N 
  970350  Br 97    3.2320e-02     2
   1:   6.6000e-01   970360 1.3368e+07   B 
   2:   3.4000e-01   960360 1.0953e+07   B  N 
  980350  Br 98    2.3620e-02     1
   1:   1.0000e+00   980360 1.5863e+07   B 
  990350  Br 99    1.5130e-02     1
   1:   1.0000e+00   990360 1.3580e+07   B 
 1000350  Br100    1.1550e-02     1
   1:   1.0000e+00  1000360 1.6167e+07   B 
  700360  Kr 70    5.2000e-02     1
   1:   1.0000e+00   700350 9.7000e+06   EC
  710360  Kr 71    6.4000e-02     1
   1:   1.0000e+00   710350 1.0175e+07   EC
  720360  Kr 72    1.7100e+01     2
   1:   9.4800e-01   720350 5.1268e+06   EC
   2:   5.2000e-02   720351 5.0260e+06   EC
  730360  Kr 73    2.7300e+01     2
   1:   9.9750e-01   730350 7.0958e+06   EC
   2:   2.5000e-03   720340 4.0275e+06   EC P 
  740360  Kr 74    6.9000e+02     1
   1:   1.0000e+00   740350 2.9564e+06   EC
  750360  Kr 75    2.5700e+02     1
   1:   1.0000e+00   750350 4.7835e+06   EC
  760360  Kr 76    5.3300e+04     2
   1:   9.9950e-01   760350 1.2749e+06   EC
   2:   5.0000e-04   760351 1.1724e+06   EC
  770360  Kr 77    4.4600e+03     2
   1:   9.0500e-01   770350 3.0654e+06   EC
   2:   9.5000e-02   770351 2.9595e+06   EC
  780360  Kr 78    5.0000e+28     1
   1:   1.0000e+00   780380 2.8463e+06   B  B 
  790360  Kr 79    1.2610e+05     1
   1:   1.0000e+00   790350 1.6258e+06   EC
  790361  Kr 79m1  5.0000e+01     1
   1:   1.0000e+00   790360 1.3001e+05   IT
       0      0      STABLE       0
  810360  Kr 81    7.2000e+12     1
   1:   1.0000e+00   810350 2.8084e+05   EC
  810361  Kr 81m1  1.3100e+01     2
   1:   2.4700e-05   810350 4.7148e+05   EC
   2:   9.9997e-01   810360 1.9046e+05   IT
       0      0      STABLE       0
       0      0      STABLE       0
  830361  Kr 83m1  6.5880e+03     1
   1:   1.0000e+00   830360 4.1544e+04   IT
       0      0      STABLE       0
  850360  Kr 85    3.3940e+08     1
   1:   1.0000e+00   850370 6.8700e+05   B 
  850361  Kr 85m1  1.6130e+04     2
   1:   7.8600e-01   850370 9.9187e+05   B 
   2:   2.1400e-01   850360 3.0487e+05   IT
       0      0      STABLE       0
  870360  Kr 87    4.5800e+03     1
   1:   1.0000e+00   870370 3.8883e+06   B 
  880360  Kr 88    1.0220e+04     1
   1:   1.0000e+00   880370 2.9177e+06   B 
  890360  Kr 89    1.8900e+02     1
   1:   1.0000e+00   890370 5.1764e+06   B 
  900360  Kr 90    3.2320e+01     2
   1:   8.6880e-01   900370 4.4055e+06   B 
   2:   1.3120e-01   900371 4.2986e+06   B 
  910360  Kr 91    8.5700e+00     1
   1:   1.0000e+00   910370 6.7712e+06   B 
  920360  Kr 92    1.8400e+00     2
   1:   9.9967e-01   920370 6.0032e+06   B 
   2:   3.3000e-04   910370 9.0449e+05   B  N 
  930360  Kr 93    1.2860e+00     2
   1:   9.8050e-01   930370 8.4840e+06   B 
   2:   1.9500e-02   920370 2.5652e+06   B  N 
  940360  Kr 94    2.0000e-01     2
   1:   9.8890e-01   940370 7.2150e+06   B 
   2:   1.1100e-02   930370 3.2009e+06   B  N 
  950360  Kr 95    7.8000e-01     2
   1:   9.7130e-01   950370 9.7350e+06   B 
   2:   2.8700e-02   940370 4.3326e+06   B  N 
  960360  Kr 96    8.0000e-02     2
   1:   9.6300e-01   960370 8.2747e+06   B 
   2:   3.7000e-02   950370 4.7429e+06   B  N 
  970360  Kr 97    6.3000e-02     2
   1:   9.3300e-01   970370 1.1096e+07   B 
   2:   6.7000e-02   960370 5.8596e+06   B  N 
  980360  Kr 98    4.6000e-02     2
   1:   9.3000e-01   980370 1.0007e+07   B 
   2:   7.0000e-02   970370 6.1370e+06   B  N 
  990360  Kr 99    4.0000e-02     2
   1:   8.8000e-01   990370 1.2446e+07   B 
   2:   1.2000e-01   980370 7.4880e+06   B  N 
 1000360  Kr100    3.1590e-02     2
   1:   8.3000e-01  1000370 1.1495e+07   B 
   2:   1.7000e-01   990370 8.0820e+06   B  N 
 1010360  Kr101    2.4260e-02     1
   1:   1.0000e+00  1010370 1.3684e+07   B 
 1020360  Kr102    1.5000e-02     1
   1:   1.0000e+00  1020370 1.1753e+07   B 
  740370  Rb 74    6.4780e-02     1
   1:   1.0000e+00   740360 1.0416e+07   EC
  750370  Rb 75    1.9000e+01     1
   1:   1.0000e+00   750360 7.1049e+06   EC
  760370  Rb 76    3.6500e+01     1
   1:   1.0000e+00   760360 8.5351e+06   EC
  770370  Rb 77    2.2620e+02     1
   1:   1.0000e+00   770360 5.3390e+06   EC
  780370  Rb 78    1.0596e+03     1
   1:   1.0000e+00   780360 7.2442e+06   EC
  780371  Rb 78m1  3.4400e+02     2
   1:   9.1000e-01   780360 7.3554e+06   EC
   2:   9.0000e-02   780370 1.1120e+05   IT
  790370  Rb 79    1.3700e+03     2
   1:   5.4700e-01   790360 3.6393e+06   EC
   2:   4.5300e-01   790361 3.5095e+06   EC
  800370  Rb 80    3.4000e+01     1
   1:   1.0000e+00   800360 5.7178e+06   EC
  810370  Rb 81    1.6459e+04     2
   1:   5.5000e-02   810360 2.2382e+06   EC
   2:   9.4500e-01   810361 2.0475e+06   EC
  810371  Rb 81m1  1.8300e+03     3
   1:   2.3860e-02   810360 2.3245e+06   EC
   2:   1.4000e-04   810361 2.1338e+06   EC
   3:   9.7600e-01   810370 8.6310e+04   IT
  820370  Rb 82    7.5450e+01     1
   1:   1.0000e+00   820360 4.4025e+06   EC
  820371  Rb 82m1  2.3299e+04     1
   1:   1.0000e+00   820360 4.4715e+06   EC
  830370  Rb 83    7.4480e+06     2
   1:   3.1000e-01   830360 9.1940e+05   EC
   2:   6.9000e-01   830361 8.6800e+05   EC
  840370  Rb 84    2.8360e+06     2
   1:   3.9000e-02   840380 8.9060e+05   B 
   2:   9.6100e-01   840360 2.6804e+06   EC
  840371  Rb 84m1  1.2156e+03     1
   1:   1.0000e+00   840370 4.6359e+05   IT
       0      0      STABLE       0
  860370  Rb 86    1.6107e+06     2
   1:   9.9995e-01   860380 1.7762e+06   B 
   2:   5.2000e-05   860360 5.1866e+05   EC
  860371  Rb 86m1  6.1020e+01     1
   1:   1.0000e+00   860370 5.5607e+05   IT
  870370  Rb 87    1.5200e+18     1
   1:   1.0000e+00   870380 2.8224e+05   B 
  880370  Rb 88    1.0664e+03     1
   1:   1.0000e+00   880380 5.3124e+06   B 
  890370  Rb 89    9.0900e+02     1
   1:   1.0000e+00   890380 4.4965e+06   B 
  900370  Rb 90    1.5800e+02     1
   1:   1.0000e+00   900380 6.5842e+06   B 
  900371  Rb 90m1  2.5800e+02     2
   1:   9.7400e-01   900380 6.6911e+06   B 
   2:   2.6000e-02   900370 1.0690e+05   IT
  910370  Rb 91    5.8400e+01     1
   1:   1.0000e+00   910380 5.9073e+06   B 
  920370  Rb 92    4.4920e+00     2
   1:   9.9989e-01   920380 8.0949e+06   B 
   2:   1.0700e-04   910380 8.0857e+05   B  N 
  930370  Rb 93    5.8400e+00     2
   1:   9.8610e-01   930380 7.4660e+06   B 
   2:   1.3900e-02   920380 2.1761e+06   B  N 
  940370  Rb 94    2.7020e+00     2
   1:   8.9500e-01   940380 1.0283e+07   B 
   2:   1.0500e-01   930380 3.4518e+06   B  N 
  950370  Rb 95    3.7770e-01     2
   1:   9.1300e-01   950380 9.2284e+06   B 
   2:   8.7000e-02   940380 4.8806e+06   B  N 
  960370  Rb 96    2.0130e-01     2
   1:   8.6700e-01   960380 1.1576e+07   B 
   2:   1.3300e-01   950380 5.6966e+06   B  N 
  970370  Rb 97    1.6990e-01     2
   1:   7.4500e-01   970380 1.0063e+07   B 
   2:   2.5500e-01   960380 6.3394e+06   B  N 
  980370  Rb 98    1.1400e-01     2
   1:   8.6200e-01   980380 1.2108e+07   B 
   2:   1.3800e-01   970380 6.1926e+06   B  N 
  980371  Rb 98m1  9.6000e-02     1
   1:   1.0000e+00   980380 1.2378e+07   B 
  990370  Rb 99    5.0300e-02     2
   1:   8.4100e-01   990380 1.1306e+07   B 
   2:   1.5900e-01   980380 7.1493e+06   B  N 
 1000370  Rb100    5.1000e-02     2
   1:   9.4000e-01  1000380 1.3283e+07   B 
   2:   6.0000e-02   990380 7.8940e+06   B  N 
 1010370  Rb101    3.2000e-02     2
   1:   7.2000e-01  1010380 1.2750e+07   B 
   2:   2.8000e-01  1000380 8.9470e+06   B  N 
 1020370  Rb102    3.7000e-02     2
   1:   8.2000e-01  1020380 1.4651e+07   B 
   2:   1.8000e-01  1010380 9.7840e+06   B  N 
 1030370  Rb103    2.3750e-02     2
   1:   5.1000e-01  1030380 1.3814e+07   B 
   2:   4.9000e-01  1020380 1.0679e+07   B  N 
 1040370  Rb104    1.8590e-02     2
   1:   6.2000e-01  1040380 1.5552e+07   B 
   2:   3.8000e-01  1030380 1.0934e+07   B  N 
 1050370  Rb105    1.2530e-02     2
   1:   4.4000e-01  1050380 1.3966e+07   B 
   2:   5.6000e-01  1040380 1.2155e+00   B  N 
  760380  Sr 76    8.9000e+00     1
   1:   1.0000e+00   760370 6.2314e+06   EC
  770380  Sr 77    9.0000e+00     2
   1:   9.9750e-01   770370 7.0271e+06   EC
   2:   2.5000e-03   760360 3.9217e+06   EC P 
  780380  Sr 78    1.6000e+02     1
   1:   1.0000e+00   780370 3.7615e+06   EC
  790380  Sr 79    1.3500e+02     1
   1:   1.0000e+00   790370 5.3261e+06   EC
  800380  Sr 80    6.3800e+03     1
   1:   1.0000e+00   800370 1.8640e+06   EC
  810380  Sr 81    1.3380e+03     2
   1:   9.9857e-01   810370 3.9285e+06   EC
   2:   1.4300e-03   810371 3.8422e+06   EC
  820380  Sr 82    2.1900e+06     1
   1:   1.0000e+00   820370 1.7776e+05   EC
  830380  Sr 83    1.1668e+05     1
   1:   1.0000e+00   830370 2.2760e+06   EC
  830381  Sr 83m1  4.9500e+00     1
   1:   1.0000e+00   830380 2.5915e+05   IT
       0      0      STABLE       0
  850380  Sr 85    5.6022e+06     1
   1:   1.0000e+00   850370 1.0650e+06   EC
  850381  Sr 85m1  4.0578e+03     2
   1:   1.3400e-01   850370 1.3028e+06   EC
   2:   8.6600e-01   850380 2.3878e+05   IT
       0      0      STABLE       0
       0      0      STABLE       0
  870381  Sr 87m1  1.0130e+04     2
   1:   3.0000e-03   870370 1.0629e+05   EC
   2:   9.9700e-01   870380 3.8853e+05   IT
       0      0      STABLE       0
  890380  Sr 89    4.3660e+06     2
   1:   9.9990e-01   890390 1.5004e+06   B 
   2:   9.6000e-05   890391 5.9143e+05   B 
  900380  Sr 90    9.0850e+08     1
   1:   1.0000e+00   900390 5.4594e+05   B 
  910380  Sr 91    3.4670e+04     2
   1:   4.0900e-01   910390 2.6995e+06   B 
   2:   5.9100e-01   910391 2.1439e+06   B 
  920380  Sr 92    9.7600e+03     1
   1:   1.0000e+00   920390 1.9497e+06   B 
  930380  Sr 93    4.4540e+02     2
   1:   6.5800e-01   930390 4.1417e+06   B 
   2:   3.4200e-01   930391 3.3830e+06   B 
  940380  Sr 94    7.5300e+01     1
   1:   1.0000e+00   940390 3.5071e+06   B 
  950380  Sr 95    2.3900e+01     1
   1:   1.0000e+00   950390 6.0891e+06   B 
  960380  Sr 96    1.0700e+00     1
   1:   1.0000e+00   960390 5.4117e+06   B 
  970380  Sr 97    4.2600e-01     3
   1:   8.5060e-01   970390 7.5450e+06   B 
   2:   1.4890e-01   970391 6.8774e+06   B 
   3:   5.0000e-04   960390 1.6881e+06   B  N 
  980380  Sr 98    6.5300e-01     2
   1:   9.9750e-01   980390 5.8746e+06   B 
   2:   2.5000e-03   970390 1.6299e+06   B  N 
  990380  Sr 99    2.6900e-01     2
   1:   9.9900e-01   990390 8.1438e+06   B 
   2:   1.0000e-03   980390 1.7173e+06   B  N 
 1000380  Sr100    2.0200e-01     2
   1:   9.9220e-01  1000390 7.5032e+06   B 
   2:   7.8000e-03   990390 2.7542e+06   B  N 
 1010380  Sr101    1.1800e-01     2
   1:   9.7630e-01  1010390 9.5050e+06   B 
   2:   2.3700e-02  1000391 3.5550e+06   B  N 
 1020380  Sr102    6.9000e-02     2
   1:   9.4500e-01  1020391 8.8150e+06   B 
   2:   5.5000e-02  1010390 4.6373e+06   B  N 
 1030380  Sr103    8.4520e-02     2
   1:   9.0000e-01  1030390 1.1035e+07   B 
   2:   1.0000e-01  1020390 5.6800e+06   B  N 
 1040380  Sr104    4.9800e-02     2
   1:   9.1700e-01  1040390 9.9580e+06   B 
   2:   8.3000e-02  1030390 6.2800e+06   B  N 
 1050380  Sr105    3.7830e-02     2
   1:   9.0000e-01  1050390 1.2212e+07   B 
   2:   1.0000e-01  1040390 7.3820e+06   B  N 
 1060380  Sr106    2.4480e-02     1
   1:   1.0000e+00  1060390 1.1263e+07   B 
 1070380  Sr107    1.9420e-02     1
   1:   1.0000e+00  1070390 1.3465e+07   B 
  780390   Y 78    5.3000e-02     1
   1:   1.0000e+00   780380 1.0647e+07   EC
  780391   Y 78m1  5.8000e+00     1
   1:   1.0000e+00   780380 1.0647e+10   EC
  790390   Y 79    1.4800e+01     1
   1:   1.0000e+00   790380 7.1200e+06   EC
  800390   Y 80    3.0100e+01     1
   1:   1.0000e+00   800380 9.1646e+06   EC
  800391   Y 80m1  4.8000e+00     2
   1:   1.9000e-01   800380 9.3931e+06   EC
   2:   8.1000e-01   800390 2.2850e+05   IT
  810390   Y 81    7.0400e+01     1
   1:   1.0000e+00   810380 5.8164e+06   EC
  820390   Y 82    8.3000e+00     1
   1:   1.0000e+00   820380 7.9471e+06   EC
  830390   Y 83    4.2500e+02     2
   1:   9.7900e-01   830380 4.5931e+06   EC
   2:   2.1000e-02   830381 4.3339e+06   EC
  830391   Y 83m1  1.7100e+02     2
   1:   6.0000e-01   830381 4.3659e+06   EC
   2:   4.0000e-01   830390 6.1980e+04   IT
  840390   Y 84    2.3700e+03     1
   1:   1.0000e+00   840380 6.7561e+06   EC
  840391   Y 84m1  4.6000e+00     1
   1:   1.0000e+00   840380 6.8231e+06   EC
  850390   Y 85    9.6500e+03     2
   1:   3.9000e-01   850380 3.2612e+06   EC
   2:   6.1000e-01   850381 3.0224e+06   EC
  850391   Y 85m1  1.7500e+04     2
   1:   9.6320e-01   850380 3.2808e+06   EC
   2:   3.6800e-02   850381 3.0420e+06   EC
  860390   Y 86    5.3060e+04     1
   1:   1.0000e+00   860380 5.2400e+06   EC
